"","Glycerol7a","Glycerol7b","Glycerol5a","Glycerol5b","logFC","logCPM","PValue","FDR_gly7_vs_gly5"
"MT2177",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT2178",17.9079112748719,22.2516085574591,12.7479829243318,13.3741771302823,-0.590177974482341,5.22395215922341,1,1
"MT2179",8.95395563743596,37.0860142624319,12.7479829243318,0,-1.7067971883319,5.21164062444172,0.240796365138348,0.874574361863338
"MT2180",26.8618669123079,29.6688114099455,38.2439487729954,13.3741771302823,-0.115970801720858,5.56820200568567,1,1
"MT2181",26.8618669123079,14.8344057049728,12.7479829243318,13.3741771302823,-0.590207788068856,5.22724460514167,1,1
"MT2182.1",0,14.8344057049728,38.2439487729954,40.1225313908468,2.10954928923313,5.34118590767668,0.0703727330144172,0.522370932771601
"MT2183",98.4935120117955,170.595665607187,203.967726789309,133.741771302823,0.303467336618563,7.41501787775461,0.559455046265766,1
"MT2184",44.7697781871798,22.2516085574591,76.4878975459907,40.1225313908468,0.830121936984387,5.98636887567545,0.339942796818137,0.988439517996765
"MT2186",170.125157111283,118.675245639782,114.731846318986,80.2450627816935,-0.5354133492956,7.16564605395038,0.274545321578895,0.917465729533947
"MT2187",80.5856007369236,59.337622819891,0,26.7483542605645,-2.29583063849096,6.04795914257508,0.013421452418673,0.219306046016572
"MT2188",53.7237338246157,59.337622819891,38.2439487729954,26.7483542605645,-0.776527117170557,6.06181608299105,0.480902853654738,1
"MT2189",44.7697781871798,74.1720285248638,89.2358804703225,66.8708856514113,0.357918679722423,6.45705911282713,0.558941481872433,1
"MT2190",26.8618669123079,22.2516085574591,0,13.3741771302823,-1.71824505747013,5.21879819747356,0.218827431789858,0.829449084539641
"MT2191",44.7697781871798,37.0860142624319,38.2439487729954,80.2450627816935,0.520599471460333,6.09115724692645,0.651803580201996,1
"MT2192",44.7697781871798,37.0860142624319,152.975795091981,40.1225313908468,1.23619463906597,6.39955192900118,0.133519988323075,0.694923914004366
"MT2193",26.8618669123079,37.0860142624319,50.9919316973272,13.3741771302823,0.0081023158525824,5.71257741275553,1,1
"MT2194",98.4935120117955,81.5892313773502,101.983863394654,66.8708856514113,-0.072577956566034,6.74853781198941,1,1
"MT2195",152.217245836411,140.926854197241,356.94352188129,280.857719735927,1.12269793284474,7.92817758241145,0.00149312064356845,0.0443332404419531
"MT2196",71.6316450994876,7.41720285248638,63.739914621659,26.7483542605645,0.262492742813503,5.9243211893146,1,1
"MT2197",98.4935120117955,74.1720285248638,50.9919316973272,66.8708856514113,-0.527004876267314,6.5601366934253,0.458619944843706,1
"MT2198",26.8618669123079,14.8344057049728,50.9919316973272,26.7483542605645,0.908090149019667,5.58506122780431,0.54895230431052,1
"MT2199",8.95395563743596,22.2516085574591,50.9919316973272,53.496708521129,1.61310227982358,5.66599192868407,0.0924005068701662,0.61080335060928
"MT2200",0,7.41720285248638,63.739914621659,13.3741771302823,2.92949456578051,5.25135331306499,0.101162546639153,0.642002481247565
"MT2201",35.8158225497438,7.41720285248638,25.4959658486636,13.3741771302823,-0.0561253719588798,5.32777274795027,1,1
"MT2202",0,29.6688114099455,50.9919316973272,40.1225313908468,1.42834745371199,5.58440235026331,0.23534746522714,0.864477338767319
"MT2203",116.401423286667,111.258042787296,76.4878975459907,66.8708856514113,-0.652759367109291,6.8564178377901,0.243453075962095,0.877958815438202
"MT2204",429.789870596926,318.939722656914,152.975795091981,200.612656954234,-1.06841585203943,8.24716656134466,0.00224426549560728,0.0629631335499899
"MT2205",116.401423286667,140.926854197241,50.9919316973272,53.496708521129,-1.29329019932044,6.86485860661874,0.0210206645298022,0.275002722915878
"MT2206",349.204269860002,400.528954034264,152.975795091981,133.741771302823,-1.38362796390412,8.18442737358121,7.19638807927774e-05,0.00361137052485445
"MT2207",35.8158225497438,14.8344057049728,0,53.496708521129,0.0856313981449977,5.4992723327567,1,1
"MT2208",53.7237338246157,66.7548256723774,114.731846318986,66.8708856514113,0.576905789160636,6.54649931580553,0.349756150037906,0.988439517996765
"MT2209",170.125157111283,229.933288427078,203.967726789309,187.238479823952,-0.046929696541583,7.77340714202,1,1
"MT2210",62.6776894620517,81.5892313773502,63.739914621659,53.496708521129,-0.308016740575629,6.4408617814602,0.845129816717097,1
"MT2211",53.7237338246157,89.0064342298365,63.739914621659,53.496708521129,-0.307136342106565,6.43830022991794,0.846694766459954,1
"MT2212",53.7237338246157,111.258042787296,89.2358804703225,120.36759417254,0.296409936145542,6.81734310415431,0.63901588993155,1
"MT2213",170.125157111283,185.430071312159,165.723778016313,173.864302693669,-0.0714927605349688,7.6031295617307,0.909436659770488,1
"MT2214",134.309334561539,103.840839934809,101.983863394654,53.496708521129,-0.581978027167723,6.92078893577641,0.357699550204684,0.988439517996765
"MT2215",80.5856007369236,66.7548256723774,89.2358804703225,106.993417042258,0.416814483426875,6.696351848297,0.487248735032438,1
"MT2216",53.7237338246157,66.7548256723774,140.22781216765,93.6192399119758,0.93520996018724,6.70840149213492,0.0855070770037104,0.586752478193469
"MT2217",313.388447310258,600.793431051397,611.903180367926,427.973668169032,0.175377621316163,8.99004435643412,0.64931662970179,1
"MT2218",250.710757848207,281.853708394482,446.179402351613,347.728605387339,0.5710741296747,8.43620741732306,0.0598135369475287,0.496236379556114
"MT2218.1",98.4935120117955,103.840839934809,101.983863394654,26.7483542605645,-0.627169000022958,6.72763903739654,0.330174026763697,0.988439517996765
"MT2219",429.789870596926,489.535388264101,573.659231594931,441.347845299314,0.14004080007482,8.97315546594816,0.626137522311376,1
"MT2220",295.480536035387,281.853708394482,267.707641410968,280.857719735927,-0.0715754253641469,8.23843197741707,0.860598135652465,1
"MT2221",143.263290198975,126.092448492268,152.975795091981,120.36759417254,0.0322086280930518,7.28004065950203,1,1
"MT2222",71.6316450994876,103.840839934809,229.463692637972,160.490125563387,1.12452478543867,7.27479572673352,0.00981790996032557,0.186070282918298
"MT2223",71.6316450994876,59.337622819891,76.4878975459907,106.993417042258,0.485475751052864,6.58805293221589,0.458619944843706,1
"MT2224",98.4935120117955,89.0064342298365,101.983863394654,227.361011214798,0.799740009488856,7.16766281240982,0.130330464325741,0.68693408933819
"MT2225",98.4935120117955,44.5032171149183,191.219743864977,133.741771302823,1.22024848076228,7.02073533733703,0.0226081864735441,0.27969780696263
"MT2227",35.8158225497438,22.2516085574591,12.7479829243318,26.7483542605645,-0.509204749994025,5.48987355437343,0.75397398416932,1
"MT2228",62.6776894620517,22.2516085574591,50.9919316973272,66.8708856514113,0.515591131201092,6.0962502431377,0.660764850126391,1
"MT2229",8.95395563743596,29.6688114099455,76.4878975459907,40.1225313908468,1.47913521388733,5.80245277525445,0.0609729156525762,0.496236379556114
"MT2230",35.8158225497438,66.7548256723774,25.4959658486636,40.1225313908468,-0.670731611452791,6.00588423781225,0.632556485906386,1
"MT2231",8.95395563743596,0,12.7479829243318,26.7483542605645,1.97260362591509,4.92111757783771,0.375068826363072,0.988439517996765
"MT2232",26.8618669123079,14.8344057049728,12.7479829243318,0,-1.4692668401265,5.1228587066684,0.375068826363072,0.988439517996765
"MT2233",17.9079112748719,0,12.7479829243318,0,-0.267874959197164,4.78470033406697,1,1
"MT2234",125.355378924103,96.4236370823229,76.4878975459907,66.8708856514113,-0.601521993069523,6.83065222126332,0.248697416839301,0.879464115648487
"MT2235",35.8158225497438,14.8344057049728,12.7479829243318,53.496708521129,0.399169543922804,5.5812354955279,1,1
"MT2236",107.447467649231,81.5892313773502,63.739914621659,106.993417042258,-0.136129209426627,6.78237584286571,0.999999999999999,1
"MT2237",143.263290198975,148.344057049728,229.463692637972,147.115948433105,0.370649427827805,7.52938360415996,0.420976890891957,1
"MT2238",35.8158225497438,59.337622819891,50.9919316973272,0,-0.862944955847745,5.88838595028726,0.469551035697838,1
"MT2239",35.8158225497438,118.675245639782,101.983863394654,66.8708856514113,0.0833342905926021,6.66957154644146,0.999999999999999,1
"MT2240",71.6316450994876,51.9204199674046,76.4878975459907,53.496708521129,0.0990841540516631,6.37252447936009,0.999999999999999,1
"MT2241",17.9079112748719,29.6688114099455,38.2439487729954,13.3741771302823,0.0963286205200089,5.49114734068193,1,1
"MT2242",214.894935298463,140.926854197241,127.479829243318,120.36759417254,-0.494367240647757,7.4382250588015,0.287115630859379,0.933032964683423
"MT2243",35.8158225497438,22.2516085574591,63.739914621659,13.3741771302823,0.439212819399993,5.72357351993765,0.789689869535899,1
"MT2244",62.6776894620517,44.5032171149183,12.7479829243318,40.1225313908468,-0.980708109006042,5.95398022575174,0.210315333423807,0.829449084539641
"MT2245",492.467560058978,363.442939771833,152.975795091981,187.238479823952,-1.31570924273607,8.36416126495073,0.000162813362875142,0.00718820337234203
"MT2247",0,29.6688114099455,25.4959658486636,13.3741771302823,0.26350942593454,5.2258237342163,1,1
"MT2248",53.7237338246157,22.2516085574591,12.7479829243318,26.7483542605645,-0.863612805304132,5.63998785464255,0.562472500959479,1
"MT2249",179.079112748719,96.4236370823229,114.731846318986,106.993417042258,-0.277611804954262,7.18010180240238,0.604923499427409,1
"MT2250",71.6316450994876,96.4236370823229,114.731846318986,120.36759417254,0.458028855185959,6.8908818437938,0.418886190379707,1
"MT2251",143.263290198975,207.681679869619,114.731846318986,133.741771302823,-0.515863736986064,7.44198618902948,0.283394760797833,0.932472729886546
"MT2252",385.020092409746,393.111751181778,356.94352188129,294.23189686621,-0.254301835286488,8.57042566632111,0.405594088115082,1
"MT2253",98.4935120117955,44.5032171149183,76.4878975459907,93.6192399119758,0.289432127109108,6.58821712177059,0.861868194386823,1
"MT2254",26.8618669123079,51.9204199674046,76.4878975459907,13.3741771302823,0.172433996846365,5.96412781040205,0.999999999999996,1
"MT2255",62.6776894620517,81.5892313773502,50.9919316973272,80.2450627816935,-0.159013412847053,6.48609919592107,1,1
"MT2256",214.894935298463,207.681679869619,191.219743864977,133.741771302823,-0.36908945932298,7.71295344287724,0.385736516440077,0.993641045839556
"MT2257",80.5856007369236,37.0860142624319,76.4878975459907,40.1225313908468,0.0394754412394285,6.28460630999188,1,1
"MT2258",161.171201473847,163.1784627547,242.211675562304,120.36759417254,0.168172668019739,7.57720678039804,0.745858855067486,1
"MT2259",71.6316450994876,81.5892313773502,50.9919316973272,53.496708521129,-0.550922159595163,6.43651221978825,0.424677841649857,1
"MT2260",116.401423286667,111.258042787296,165.723778016313,173.864302693669,0.573706130367605,7.30389928215095,0.244609609360622,0.879459170688089
"MT2261",17.9079112748719,14.8344057049728,12.7479829243318,0,-1.16812229909027,5.01686438152122,0.625041295817921,1
"MT2262",80.5856007369236,51.9204199674046,38.2439487729954,13.3741771302823,-1.27593785361975,6.11112034530973,0.101985238390716,0.642002481247565
"MT2263",89.5395563743596,81.5892313773502,38.2439487729954,66.8708856514113,-0.69314112871631,6.51569182978662,0.345302607645201,0.988439517996765
"MT2264",62.6776894620517,44.5032171149183,50.9919316973272,40.1225313908468,-0.20191514717993,6.12882235887704,1,1
"MT2265",17.9079112748719,7.41720285248638,63.739914621659,26.7483542605645,1.80391427510595,5.51646411795973,0.117282256151335,0.669538985181506
"MT2266",35.8158225497438,59.337622819891,50.9919316973272,80.2450627816935,0.41401796190964,6.23637934615282,0.664381507438159,1
"MT2267",98.4935120117955,74.1720285248638,25.4959658486636,26.7483542605645,-1.65981416500763,6.33707574216771,0.0348023711066877,0.368103635576822
"MT2268",35.8158225497438,29.6688114099455,38.2439487729954,26.7483542605645,0.00767511979247413,5.71620245084203,1,1
"MT2269",98.4935120117955,111.258042787296,165.723778016313,133.741771302823,0.504636672763393,7.17504590261726,0.27735386255219,0.924426391275448
"MT2270",116.401423286667,163.1784627547,165.723778016313,120.36759417254,0.0190985296104273,7.33968752809371,1,1
"MT2272",125.355378924103,178.012868459673,127.479829243318,93.6192399119758,-0.466220689457017,7.27340086747953,0.36581822076652,0.988439517996765
"MT2273",80.5856007369236,59.337622819891,114.731846318986,53.496708521129,0.291548370349296,6.58163251410297,0.721885775789756,1
"MT2274",35.8158225497438,81.5892313773502,165.723778016313,80.2450627816935,1.01904829947617,6.74090940041322,0.0912405823526524,0.61080335060928
"MT2275",89.5395563743596,37.0860142624319,127.479829243318,106.993417042258,0.929830735726845,6.7186052013406,0.140546556267751,0.718977497159944
"MT2276",53.7237338246157,89.0064342298365,165.723778016313,93.6192399119758,0.829812361005209,6.87016008154601,0.0923689721420223,0.61080335060928
"MT2278",107.447467649231,333.774128361887,101.983863394654,160.490125563387,-0.770248326033882,7.67010322039134,0.181660588208904,0.785636321441521
"MT2279",107.447467649231,111.258042787296,229.463692637972,227.361011214798,1.05215109536199,7.50402307012334,0.00822215297757883,0.164581635163558
"MT2280",188.033068386155,200.264477017132,127.479829243318,120.36759417254,-0.645121858944599,7.52018616996594,0.15375744539473,0.749436084735186
"MT2281",107.447467649231,44.5032171149183,63.739914621659,53.496708521129,-0.319453946951351,6.45368487725776,0.723865384314994,1
"MT2282",44.7697781871798,81.5892313773502,140.22781216765,160.490125563387,1.1953064152555,6.91702151681717,0.0187276690653093,0.255657796473935
"MT2284",53.7237338246157,59.337622819891,127.479829243318,133.741771302823,1.18297119466396,6.75436684768601,0.0244377727160893,0.295158590465852
"MT2285",62.6776894620517,29.6688114099455,38.2439487729954,40.1225313908468,-0.183565156852168,5.96920186568629,0.999999999999997,1
"MT2286",8.95395563743596,0,12.7479829243318,26.7483542605645,1.97260362591509,4.92111757783771,0.375068826363072,0.988439517996765
"MT2287",17.9079112748719,37.0860142624319,0,53.496708521129,-0.0927023143864706,5.56685874925484,1,1
"MT2290",8.95395563743596,14.8344057049728,12.7479829243318,26.7483542605645,0.634265252564519,5.13451624517481,0.68755161550945,1
"MT2292",35.8158225497438,7.41720285248638,50.9919316973272,66.8708856514113,1.47807173375045,5.81271299667881,0.118620623465965,0.669538985181506
"MT2293",17.9079112748719,7.41720285248638,12.7479829243318,13.3741771302823,0.0919471408165188,5.02613577249536,0.999999999999973,1
"MT2294",44.7697781871798,22.2516085574591,38.2439487729954,13.3741771302823,-0.303402153459958,5.64433972055724,1,1
"MT2296",8.95395563743596,44.5032171149183,12.7479829243318,0,-1.90783086919326,5.30075510499505,0.258698215720705,0.901018321224704
"MT2297",17.9079112748719,14.8344057049728,12.7479829243318,13.3741771302823,-0.289063247032623,5.12867864005584,1,1
"MT2298",35.8158225497438,14.8344057049728,38.2439487729954,26.7483542605645,0.404947561942045,5.58004483796108,1,1
"MT2299",35.8158225497438,14.8344057049728,25.4959658486636,26.7483542605645,0.0962766142296697,5.49807694065291,1,1
"MT2300",62.6776894620517,51.9204199674046,63.739914621659,40.1225313908468,-0.118599797190784,6.22833148367076,1,1
"MT2301",143.263290198975,185.430071312159,191.219743864977,200.612656954234,0.236436676089423,7.63463386277667,0.578058196420492,1
"MT2302",8.95395563743596,37.0860142624319,50.9919316973272,53.496708521129,1.06300170746811,5.7951254177912,0.179733616936147,0.781235118434433
"MT2303",402.928003684618,459.866576854155,254.959658486636,254.109365475363,-0.764641102229321,8.53462945530226,0.0107934696861786,0.196732904271974
"MT2304",367.112181134874,400.528954034264,127.479829243318,227.361011214798,-1.12006996795462,8.27771436746782,0.00113432139330011,0.0353878785348012
"MT2305",1029.70489830513,1305.4277020376,624.651163292258,374.476959647903,-1.22176607113948,9.7649056180905,3.53961438739948e-05,0.0020674829610335
"MT2306",313.388447310258,378.277345476805,216.71570971364,227.361011214798,-0.646422673419957,8.27746129167036,0.0494244248843805,0.454120433961027
"MT2307",385.020092409746,378.277345476805,293.203607259631,374.476959647903,-0.195042092487605,8.56790563288366,0.547106059226685,1
"MT2308",17.9079112748719,22.2516085574591,12.7479829243318,13.3741771302823,-0.590177974482341,5.22395215922341,1,1
"MT2309",8.95395563743596,14.8344057049728,12.7479829243318,40.1225313908468,1.02748462260884,5.23882677575862,0.453215327141576,1
"MT2310",17.9079112748719,14.8344057049728,12.7479829243318,13.3741771302823,-0.289063247032623,5.12867864005584,1,1
"MT2311",35.8158225497438,59.337622819891,25.4959658486636,13.3741771302823,-1.26116485619097,5.82353556318051,0.179733616936147,0.781235118434433
